date,flips,case,deaths
6/8/2020,47119,116,1
6/15/2020,47119,163,1
6/22/2020,47119,224,2
6/29/2020,47119,282,3
7/6/2020,47119,357,3
7/13/2020,47119,499,3
7/20/2020,47119,665,4
7/27/2020,47119,904,4
8/3/2020,47119,1081,5
5/18/2020,47121,22,0
5/25/2020,47121,25,0
6/1/2020,47121,26,0
6/8/2020,47121,27,0
6/15/2020,47121,29,0
6/22/2020,47121,31,0
6/29/2020,47121,32,0
7/6/2020,47121,32,0
7/13/2020,47121,40,0
7/20/2020,47121,53,0
7/27/2020,47121,81,0
8/3/2020,47121,98,0
5/18/2020,47123,49,1
5/25/2020,47123,56,2
6/1/2020,47123,62,2
6/8/2020,47123,76,4
6/15/2020,47123,86,4
6/22/2020,47123,109,4
6/29/2020,47123,118,4
7/6/2020,47123,141,6
7/13/2020,47123,156,6
7/20/2020,47123,185,7
7/27/2020,47123,271,7
8/3/2020,47123,366,9
5/18/2020,47125,213,2
5/25/2020,47125,248,3
6/1/2020,47125,269,3
6/8/2020,47125,301,3
6/15/2020,47125,339,5
6/22/2020,47125,385,5
6/29/2020,47125,464,7
7/6/2020,47125,567,7
7/13/2020,47125,824,7
7/20/2020,47125,1173,8
7/27/2020,47125,1455,9
8/3/2020,47125,1734,11
5/18/2020,47127,3,0
5/25/2020,47127,3,0
6/1/2020,47127,3,0
6/8/2020,47127,5,0
6/15/2020,47127,5,0
6/22/2020,47127,5,0
6/29/2020,47127,6,0
7/6/2020,47127,13,0
7/13/2020,47127,23,0
7/20/2020,47127,32,0
7/27/2020,47127,37,0
8/3/2020,47127,45,0
5/18/2020,47129,12,0
5/25/2020,47129,17,0
6/1/2020,47129,17,0
6/8/2020,47129,19,0
6/15/2020,47129,20,0
6/22/2020,47129,22,1
6/29/2020,47129,23,1
7/6/2020,47129,27,1
7/13/2020,47129,34,1
7/20/2020,47129,42,1
7/27/2020,47129,59,1
8/3/2020,47129,82,1
5/18/2020,47131,19,1
5/25/2020,47131,24,1
6/1/2020,47131,30,1
6/8/2020,47131,53,1
6/15/2020,47131,63,1
6/22/2020,47131,71,1
6/29/2020,47131,93,2
7/6/2020,47131,113,2
7/13/2020,47131,127,3
7/20/2020,47131,175,3
7/27/2020,47131,294,4
8/3/2020,47131,435,4
5/18/2020,47133,16,0
5/25/2020,47133,21,0
6/1/2020,47133,26,0
6/8/2020,47133,35,0
6/15/2020,47133,38,0
6/22/2020,47133,43,0
6/29/2020,47133,55,0
7/6/2020,47133,63,1
7/13/2020,47133,79,1
7/20/2020,47133,91,1
7/27/2020,47133,111,1
8/3/2020,47133,134,1
5/18/2020,47135,13,0
5/25/2020,47135,13,0
6/1/2020,47135,21,0
6/8/2020,47135,24,0
6/15/2020,47135,27,0
6/22/2020,47135,28,0
6/29/2020,47135,30,0
7/6/2020,47135,34,0
7/13/2020,47135,43,0
7/20/2020,47135,49,0
7/27/2020,47135,60,0
8/3/2020,47135,74,0
5/18/2020,47137,2,0
5/25/2020,47137,3,0
6/1/2020,47137,3,0
6/8/2020,47137,4,0
6/15/2020,47137,4,0
6/22/2020,47137,5,0
6/29/2020,47137,6,0
7/6/2020,47137,6,0
7/13/2020,47137,8,0
7/20/2020,47137,10,1
7/27/2020,47137,19,1
8/3/2020,47137,22,1
5/18/2020,47139,14,0
5/25/2020,47139,14,0
6/1/2020,47139,16,0
6/8/2020,47139,23,0
6/15/2020,47139,29,0
6/22/2020,47139,36,0
6/29/2020,47139,41,0
7/6/2020,47139,46,0
7/13/2020,47139,57,0
7/20/2020,47139,70,0
7/27/2020,47139,110,0
8/3/2020,47139,165,1
5/18/2020,47141,240,5
5/25/2020,47141,380,5
6/1/2020,47141,479,5
6/8/2020,47141,552,6
6/15/2020,47141,610,6
6/22/2020,47141,673,7
6/29/2020,47141,773,7
7/6/2020,47141,906,7
7/13/2020,47141,1081,7
7/20/2020,47141,1214,7
7/27/2020,47141,1427,11
8/3/2020,47141,1544,13
5/18/2020,47143,10,0
5/25/2020,47143,197,0
6/1/2020,47143,210,0
6/8/2020,47143,221,0
6/15/2020,47143,239,0
6/22/2020,47143,255,0
6/29/2020,47143,266,0
7/6/2020,47143,285,0
7/13/2020,47143,350,0
7/20/2020,47143,401,0
7/27/2020,47143,450,1
8/3/2020,47143,502,1
5/18/2020,47145,9,0
5/25/2020,47145,15,0
6/1/2020,47145,16,0
6/8/2020,47145,21,0
6/15/2020,47145,33,0
6/22/2020,47145,34,0
6/29/2020,47145,43,0
7/6/2020,47145,62,0
7/13/2020,47145,88,0
7/20/2020,47145,125,0
7/27/2020,47145,249,1
8/3/2020,47145,364,2
5/18/2020,47147,294,0
5/25/2020,47147,389,1
6/1/2020,47147,465,3
6/8/2020,47147,567,6
6/15/2020,47147,649,9
6/22/2020,47147,708,10
6/29/2020,47147,768,11
7/6/2020,47147,839,11
7/13/2020,47147,973,13
7/20/2020,47147,1143,14
7/27/2020,47147,1296,16
8/3/2020,47147,1450,17
5/18/2020,47149,884,19
5/25/2020,47149,1029,22
6/1/2020,47149,1196,23
6/8/2020,47149,1522,29
6/15/2020,47149,1775,30
6/22/2020,47149,2100,32
6/29/2020,47149,2450,34
7/6/2020,47149,3040,35
7/13/2020,47149,3755,39
7/20/2020,47149,4618,41
7/27/2020,47149,5514,48
8/3/2020,47149,6072,53
5/18/2020,47151,12,0
5/25/2020,47151,11,0
6/1/2020,47151,12,0
6/8/2020,47151,13,0
6/15/2020,47151,14,0
6/22/2020,47151,14,0
6/29/2020,47151,14,0
7/6/2020,47151,17,0
7/13/2020,47151,29,0
7/20/2020,47151,36,0
7/27/2020,47151,57,0
8/3/2020,47151,104,0
5/18/2020,47153,10,0
5/25/2020,47153,11,0
6/1/2020,47153,15,0
6/8/2020,47153,21,0
6/15/2020,47153,22,0
6/22/2020,47153,24,0
6/29/2020,47153,24,0
7/6/2020,47153,41,0
7/13/2020,47153,52,0
7/20/2020,47153,61,0
7/27/2020,47153,83,0
8/3/2020,47153,94,0
5/18/2020,47155,69,2
5/25/2020,47155,72,2
6/1/2020,47155,81,2
6/8/2020,47155,129,2
6/15/2020,47155,248,2
6/22/2020,47155,422,3
6/29/2020,47155,588,3
7/6/2020,47155,830,3
7/13/2020,47155,924,4
7/20/2020,47155,1112,4
7/27/2020,47155,1401,4
8/3/2020,47155,1713,5
5/18/2020,47157,3846,87
5/25/2020,47157,4451,94
6/1/2020,47157,5124,111
6/8/2020,47157,6005,133
6/15/2020,47157,6954,153
6/22/2020,47157,8064,165
6/29/2020,47157,9671,186
7/6/2020,47157,12019,201
7/13/2020,47157,14163,224
7/20/2020,47157,16767,245
7/27/2020,47157,19166,264
8/3/2020,47157,21913,288
5/18/2020,47159,25,1
5/25/2020,47159,30,1
6/1/2020,47159,34,1
6/8/2020,47159,37,1
6/15/2020,47159,41,1
6/22/2020,47159,50,1
6/29/2020,47159,79,1
7/6/2020,47159,122,1
7/13/2020,47159,185,2
7/20/2020,47159,219,2
7/27/2020,47159,294,2
8/3/2020,47159,363,3
5/18/2020,47161,7,0
5/25/2020,47161,9,0
6/1/2020,47161,11,0
6/8/2020,47161,15,0
6/15/2020,47161,16,0
6/22/2020,47161,17,0
6/29/2020,47161,20,0
7/6/2020,47161,23,0
7/13/2020,47161,27,0
7/20/2020,47161,47,0
7/27/2020,47161,59,0
8/3/2020,47161,70,0
5/18/2020,47163,57,2
5/25/2020,47163,61,2
6/1/2020,47163,60,2
6/8/2020,47163,62,2
6/15/2020,47163,70,2
6/22/2020,47163,73,2
6/29/2020,47163,87,2
7/6/2020,47163,121,2
7/13/2020,47163,248,5
7/20/2020,47163,427,6
7/27/2020,47163,598,6
8/3/2020,47163,806,9
5/18/2020,47165,749,41
5/25/2020,47165,827,45
6/1/2020,47165,881,45
6/8/2020,47165,987,46
6/15/2020,47165,1105,48
6/22/2020,47165,1196,49
6/29/2020,47165,1371,51
7/6/2020,47165,1636,52
7/13/2020,47165,2040,56
7/20/2020,47165,2505,61
7/27/2020,47165,2925,68
8/3/2020,47165,3178,70
5/18/2020,47167,405,2
5/25/2020,47167,427,3
6/1/2020,47167,442,3
6/8/2020,47167,480,3
6/15/2020,47167,520,3
6/22/2020,47167,563,4
6/29/2020,47167,605,4
7/6/2020,47167,649,5
7/13/2020,47167,717,7
7/20/2020,47167,809,8
7/27/2020,47167,966,8
8/3/2020,47167,1106,9
5/18/2020,47169,1383,4
5/25/2020,47169,1392,4
6/1/2020,47169,1392,4
6/8/2020,47169,1397,4
6/15/2020,47169,1458,4
6/22/2020,47169,1466,5
6/29/2020,47169,1482,5
7/6/2020,47169,1498,5
7/13/2020,47169,1510,5
7/20/2020,47169,1543,6
7/27/2020,47169,1561,6
8/3/2020,47169,1572,6
5/18/2020,47171,3,0
5/25/2020,47171,3,0
6/1/2020,47171,4,0
6/8/2020,47171,52,0
6/15/2020,47171,53,0
6/22/2020,47171,53,0
6/29/2020,47171,53,0
7/6/2020,47171,55,0
7/13/2020,47171,60,0
7/20/2020,47171,69,0
7/27/2020,47171,108,0
8/3/2020,47171,138,0
5/18/2020,47173,4,0
5/25/2020,47173,4,0
6/1/2020,47173,4,0
6/8/2020,47173,4,0
6/15/2020,47173,8,0
6/22/2020,47173,10,0
6/29/2020,47173,12,0
7/6/2020,47173,19,0
7/13/2020,47173,28,0
7/20/2020,47173,50,0
7/27/2020,47173,84,0
8/3/2020,47173,120,0
5/18/2020,47175,4,0
5/25/2020,47175,4,0
6/1/2020,47175,4,0
6/8/2020,47175,4,0
6/15/2020,47175,5,0
6/22/2020,47175,5,0
6/29/2020,47175,7,0
7/6/2020,47175,7,0
7/13/2020,47175,9,0
7/20/2020,47175,14,0
7/27/2020,47175,26,0
8/3/2020,47175,33,0
5/18/2020,47177,16,0
5/25/2020,47177,21,0
6/1/2020,47177,23,0
6/8/2020,47177,31,0
6/15/2020,47177,33,0
6/22/2020,47177,34,0
6/29/2020,47177,58,0
7/6/2020,47177,78,0
7/13/2020,47177,159,0
7/20/2020,47177,222,3
7/27/2020,47177,317,3
8/3/2020,47177,403,4
5/18/2020,47179,66,0
5/25/2020,47179,73,0
6/1/2020,47179,75,0
6/8/2020,47179,86,0
6/15/2020,47179,90,0
6/22/2020,47179,103,0
6/29/2020,47179,128,0
7/6/2020,47179,174,0
7/13/2020,47179,276,0
7/20/2020,47179,470,0
7/27/2020,47179,750,0
8/3/2020,47179,1066,2
5/18/2020,47181,63,0
5/25/2020,47181,63,0
6/1/2020,47181,64,0
6/8/2020,47181,64,0
6/15/2020,47181,64,0
6/22/2020,47181,65,0
6/29/2020,47181,75,0
7/6/2020,47181,88,0
7/13/2020,47181,123,0
7/20/2020,47181,150,0
7/27/2020,47181,186,1
8/3/2020,47181,216,1
5/18/2020,47183,26,0
5/25/2020,47183,26,0
6/1/2020,47183,26,0
6/8/2020,47183,26,0
6/15/2020,47183,30,0
6/22/2020,47183,43,0
6/29/2020,47183,56,1
7/6/2020,47183,64,1
7/13/2020,47183,79,1
7/20/2020,47183,101,1
7/27/2020,47183,165,2
8/3/2020,47183,276,3
5/18/2020,47185,19,0
5/25/2020,47185,27,0
6/1/2020,47185,33,0
6/8/2020,47185,43,0
6/15/2020,47185,48,2
6/22/2020,47185,54,3
6/29/2020,47185,63,3
7/6/2020,47185,73,3
7/13/2020,47185,93,3
7/20/2020,47185,124,3
7/27/2020,47185,168,3
8/3/2020,47185,194,3
5/18/2020,47187,480,10
5/25/2020,47187,522,10
6/1/2020,47187,552,10
6/8/2020,47187,630,11
6/15/2020,47187,703,12
6/22/2020,47187,793,13
6/29/2020,47187,1001,14
7/6/2020,47187,1340,15
7/13/2020,47187,1939,16
7/20/2020,47187,2562,18
7/27/2020,47187,2943,21
8/3/2020,47187,3269,22
5/18/2020,47189,327,8
5/25/2020,47189,363,8
6/1/2020,47189,407,8
6/8/2020,47189,477,9
6/15/2020,47189,518,13
6/22/2020,47189,625,15
6/29/2020,47189,762,17
7/6/2020,47189,963,17
7/13/2020,47189,1261,17
7/20/2020,47189,1628,19
7/27/2020,47189,1876,20
8/3/2020,47189,2072,21
5/18/2020,48001,54,0
5/25/2020,48001,66,0
6/1/2020,48001,72,0
6/8/2020,48001,85,0
6/15/2020,48001,102,0
6/22/2020,48001,1006,2
6/29/2020,48001,1016,2
7/6/2020,48001,1082,2
7/13/2020,48001,1890,3
7/20/2020,48001,2015,4
7/27/2020,48001,2142,8
8/3/2020,48001,2307,9
5/18/2020,48003,22,0
5/25/2020,48003,27,0
6/1/2020,48003,27,0
6/8/2020,48003,27,0
6/15/2020,48003,28,0
6/22/2020,48003,44,0
6/29/2020,48003,73,0
7/6/2020,48003,103,1
7/13/2020,48003,169,2
7/20/2020,48003,189,2
7/27/2020,48003,228,5
8/3/2020,48003,267,6
5/18/2020,48005,139,1
5/25/2020,48005,175,2
6/1/2020,48005,205,4
6/8/2020,48005,237,5
6/15/2020,48005,309,5
6/22/2020,48005,380,6
6/29/2020,48005,464,6
7/6/2020,48005,541,9
7/13/2020,48005,743,9
7/20/2020,48005,1000,12
7/27/2020,48005,1487,30
8/3/2020,48005,1647,36
5/18/2020,48007,3,0
5/25/2020,48007,5,0
6/1/2020,48007,5,0
6/8/2020,48007,5,0
6/15/2020,48007,6,0
6/22/2020,48007,7,0
6/29/2020,48007,20,0
7/6/2020,48007,43,0
7/13/2020,48007,56,0
7/20/2020,48007,92,0
7/27/2020,48007,131,6
8/3/2020,48007,158,12
5/18/2020,48009,1,0
5/25/2020,48009,1,0
6/1/2020,48009,1,0
6/8/2020,48009,2,0
6/15/2020,48009,3,0
6/22/2020,48009,3,0
6/29/2020,48009,6,0
7/6/2020,48009,8,0
7/13/2020,48009,10,0
7/20/2020,48009,12,0
7/27/2020,48009,15,0
8/3/2020,48009,20,0
5/18/2020,48011,2,0
5/25/2020,48011,2,0
6/1/2020,48011,3,0
6/8/2020,48011,3,0
6/15/2020,48011,2,0
6/22/2020,48011,3,0
6/29/2020,48011,3,0
7/6/2020,48011,3,0
7/13/2020,48011,3,0
7/20/2020,48011,3,0
7/27/2020,48011,4,0
8/3/2020,48011,8,0
5/18/2020,48013,30,1
5/25/2020,48013,36,2
6/1/2020,48013,37,2
6/8/2020,48013,42,2
6/15/2020,48013,42,2
6/22/2020,48013,70,2
6/29/2020,48013,90,2
7/6/2020,48013,135,2
7/13/2020,48013,275,2
7/20/2020,48013,355,2
7/27/2020,48013,393,11
8/3/2020,48013,405,15
5/18/2020,48015,19,0
5/25/2020,48015,22,0
6/1/2020,48015,27,0
6/8/2020,48015,29,0
6/15/2020,48015,34,0
6/22/2020,48015,48,0
6/29/2020,48015,69,0
7/6/2020,48015,92,0
7/13/2020,48015,134,0
7/20/2020,48015,160,0
7/27/2020,48015,193,4
8/3/2020,48015,213,3
5/18/2020,48017,8,0
5/25/2020,48017,10,0
6/1/2020,48017,17,0
6/8/2020,48017,26,0
6/15/2020,48017,34,0
6/22/2020,48017,86,0
6/29/2020,48017,93,1
7/6/2020,48017,102,1
7/13/2020,48017,112,1
7/20/2020,48017,125,1
7/27/2020,48017,132,3
8/3/2020,48017,158,4
5/18/2020,48019,6,0
5/25/2020,48019,6,0
6/1/2020,48019,6,0
6/8/2020,48019,6,0
6/15/2020,48019,7,0
6/22/2020,48019,15,0
6/29/2020,48019,16,0
7/6/2020,48019,27,0
7/13/2020,48019,44,0
7/20/2020,48019,48,0
7/27/2020,48019,71,1
8/3/2020,48019,83,3
5/18/2020,48021,132,2
5/25/2020,48021,182,2
6/1/2020,48021,212,3
6/8/2020,48021,255,3
6/15/2020,48021,295,4
6/22/2020,48021,363,4
6/29/2020,48021,439,6
7/6/2020,48021,522,6
7/13/2020,48021,735,11
7/20/2020,48021,1034,12
7/27/2020,48021,1195,17
8/3/2020,48021,1296,18
6/8/2020,48023,1,0
6/15/2020,48023,1,0
6/22/2020,48023,1,0
6/29/2020,48023,1,0
7/6/2020,48023,1,0
7/13/2020,48023,1,0
7/20/2020,48023,1,0
7/27/2020,48023,5,0
8/3/2020,48023,7,0
5/18/2020,48025,6,0
5/25/2020,48025,9,0
6/1/2020,48025,9,0
6/8/2020,48025,22,0
6/15/2020,48025,31,0
6/22/2020,48025,36,0
6/29/2020,48025,46,0
7/6/2020,48025,85,0
7/13/2020,48025,146,0
7/20/2020,48025,232,1
7/27/2020,48025,399,6
8/3/2020,48025,626,9
5/18/2020,48027,248,3
5/25/2020,48027,298,3
6/1/2020,48027,378,4
6/8/2020,48027,446,5
6/15/2020,48027,629,7
6/22/2020,48027,822,10
6/29/2020,48027,1128,13
7/6/2020,48027,1523,13
7/13/2020,48027,2137,14
7/20/2020,48027,2682,18
7/27/2020,48027,3078,25
8/3/2020,48027,3496,32
5/18/2020,48029,2192,62
5/25/2020,48029,2461,69
6/1/2020,48029,2851,75
6/8/2020,48029,3345,78
6/15/2020,48029,4449,89
6/22/2020,48029,7168,97
6/29/2020,48029,10809,109
7/6/2020,48029,15114,132
7/13/2020,48029,20225,195
7/20/2020,48029,31328,262
7/27/2020,48029,36450,480
8/3/2020,48029,41150,622
5/18/2020,48031,6,0
5/25/2020,48031,8,0
6/1/2020,48031,11,1
6/8/2020,48031,11,1
6/15/2020,48031,11,1
6/22/2020,48031,22,1
6/29/2020,48031,27,1
7/6/2020,48031,31,1
7/13/2020,48031,49,1
7/20/2020,48031,76,1
7/27/2020,48031,85,2
8/3/2020,48031,98,4
5/18/2020,48035,6,0
5/25/2020,48035,6,0
6/1/2020,48035,7,0
6/8/2020,48035,7,0
6/15/2020,48035,7,0
6/22/2020,48035,10,0
6/29/2020,48035,13,0
7/6/2020,48035,18,0
7/13/2020,48035,41,0
7/20/2020,48035,75,0
7/27/2020,48035,103,1
8/3/2020,48035,128,2
5/18/2020,48037,133,11
5/25/2020,48037,153,11
6/1/2020,48037,267,12
6/8/2020,48037,336,13
6/15/2020,48037,372,13
6/22/2020,48037,400,15
6/29/2020,48037,430,16
7/6/2020,48037,461,22
7/13/2020,48037,517,28
7/20/2020,48037,626,30
7/27/2020,48037,681,35
8/3/2020,48037,708,38
5/18/2020,48039,786,11
5/25/2020,48039,843,12
6/1/2020,48039,929,12
6/8/2020,48039,990,13
6/15/2020,48039,1184,18
6/22/2020,48039,1762,19
6/29/2020,48039,2217,21
7/6/2020,48039,2829,22
7/13/2020,48039,3550,28
7/20/2020,48039,4767,34
7/27/2020,48039,5573,50
8/3/2020,48039,6732,73
5/18/2020,48041,333,18
5/25/2020,48041,441,19
6/1/2020,48041,487,19
6/8/2020,48041,634,22
6/15/2020,48041,821,25
6/22/2020,48041,1260,25
6/29/2020,48041,1943,29
7/6/2020,48041,2532,34
7/13/2020,48041,3066,35
7/20/2020,48041,3407,42
7/27/2020,48041,3747,44
8/3/2020,48041,3936,46
5/18/2020,48043,1,0
5/25/2020,48043,1,0
6/1/2020,48043,1,0
6/8/2020,48043,1,0
6/15/2020,48043,11,0
6/22/2020,48043,39,0
6/29/2020,48043,85,0
7/6/2020,48043,143,1
7/13/2020,48043,150,1
7/20/2020,48043,161,1
7/27/2020,48043,176,2
8/3/2020,48043,184,2
5/18/2020,48045,1,0
5/25/2020,48045,1,0
6/1/2020,48045,1,0
6/8/2020,48045,1,0
6/15/2020,48045,1,0
6/22/2020,48045,1,0
6/29/2020,48045,2,0
7/6/2020,48045,7,0
7/13/2020,48045,9,1
7/20/2020,48045,9,1
7/27/2020,48045,10,1
8/3/2020,48045,11,1
5/18/2020,48047,1,0
5/25/2020,48047,1,0
6/1/2020,48047,1,0
6/8/2020,48047,1,0
6/15/2020,48047,2,0
6/22/2020,48047,3,0
6/29/2020,48047,3,0
7/6/2020,48047,10,0
7/13/2020,48047,41,0
7/20/2020,48047,56,0
7/27/2020,48047,77,1
8/3/2020,48047,87,1
5/18/2020,48049,51,7
5/25/2020,48049,56,8
6/1/2020,48049,58,9
6/8/2020,48049,59,10
6/15/2020,48049,60,10
6/22/2020,48049,62,10
6/29/2020,48049,68,10
7/6/2020,48049,99,13
7/13/2020,48049,237,13
7/20/2020,48049,289,13
7/27/2020,48049,331,17
8/3/2020,48049,388,23
5/18/2020,48051,18,0
5/25/2020,48051,22,0
6/1/2020,48051,25,0
6/8/2020,48051,32,0
6/15/2020,48051,41,0
6/22/2020,48051,60,0
6/29/2020,48051,76,0
7/6/2020,48051,93,0
7/13/2020,48051,152,0
7/20/2020,48051,196,0
7/27/2020,48051,219,4
8/3/2020,48051,231,5
5/18/2020,48053,28,0
5/25/2020,48053,29,0
6/1/2020,48053,38,0
6/8/2020,48053,54,1
6/15/2020,48053,62,1
6/22/2020,48053,89,3
6/29/2020,48053,129,3
7/6/2020,48053,181,3
7/13/2020,48053,239,3
7/20/2020,48053,331,6
7/27/2020,48053,507,10
8/3/2020,48053,542,7
5/18/2020,48055,36,0
5/25/2020,48055,50,0
6/1/2020,48055,66,0
6/8/2020,48055,77,0
6/15/2020,48055,147,0
6/22/2020,48055,226,1
6/29/2020,48055,332,2
7/6/2020,48055,460,2
7/13/2020,48055,678,5
7/20/2020,48055,841,7
7/27/2020,48055,999,19
8/3/2020,48055,1071,23
5/18/2020,48057,36,3
5/25/2020,48057,37,3
6/1/2020,48057,37,3
6/8/2020,48057,39,3
6/15/2020,48057,46,3
6/22/2020,48057,55,3
6/29/2020,48057,72,3
7/6/2020,48057,97,3
7/13/2020,48057,154,3
7/20/2020,48057,217,3
7/27/2020,48057,393,3
8/3/2020,48057,453,3
5/18/2020,48059,8,1
5/25/2020,48059,8,1
6/1/2020,48059,9,1
6/8/2020,48059,10,1
6/15/2020,48059,13,2
6/22/2020,48059,13,2
6/29/2020,48059,16,2
7/6/2020,48059,19,2
7/13/2020,48059,27,2
7/20/2020,48059,32,2
7/27/2020,48059,38,3
8/3/2020,48059,41,3
5/18/2020,48061,619,27
5/25/2020,48061,698,33
6/1/2020,48061,764,36
6/8/2020,48061,892,39
6/15/2020,48061,1138,44
6/22/2020,48061,1546,48
6/29/2020,48061,2183,55
7/6/2020,48061,2779,67
7/13/2020,48061,4175,79
7/20/2020,48061,6213,111
7/27/2020,48061,8201,272
8/3/2020,48061,14781,368
5/18/2020,48063,24,0
5/25/2020,48063,44,0
6/1/2020,48063,84,0
6/8/2020,48063,92,0
6/15/2020,48063,108,1
6/22/2020,48063,110,1
6/29/2020,48063,117,1
7/6/2020,48063,123,2
7/13/2020,48063,142,2
7/20/2020,48063,167,2
7/27/2020,48063,189,4
8/3/2020,48063,218,4
5/18/2020,48065,5,0
5/25/2020,48065,6,0
6/1/2020,48065,6,0
6/8/2020,48065,6,0
6/15/2020,48065,6,0
6/22/2020,48065,6,0
6/29/2020,48065,6,0
7/6/2020,48065,7,0
7/13/2020,48065,10,0
7/20/2020,48065,10,0
7/27/2020,48065,10,0
8/3/2020,48065,13,0
5/18/2020,48067,20,0
5/25/2020,48067,21,0
6/1/2020,48067,29,0
6/8/2020,48067,31,1
6/15/2020,48067,34,2
6/22/2020,48067,36,2
6/29/2020,48067,38,2
7/6/2020,48067,51,2
7/13/2020,48067,62,3
7/20/2020,48067,90,3
7/27/2020,48067,136,4
8/3/2020,48067,153,7
5/18/2020,48069,27,1
5/25/2020,48069,32,1
6/1/2020,48069,33,1
6/8/2020,48069,35,1
6/15/2020,48069,42,1
6/22/2020,48069,58,1
6/29/2020,48069,74,1
7/6/2020,48069,99,1
7/13/2020,48069,120,1
7/20/2020,48069,145,1
7/27/2020,48069,147,2
8/3/2020,48069,170,3
5/18/2020,48071,55,0
5/25/2020,48071,61,0
6/1/2020,48071,68,0
6/8/2020,48071,83,0
6/15/2020,48071,117,0
6/22/2020,48071,175,0
6/29/2020,48071,272,2
7/6/2020,48071,352,2
7/13/2020,48071,590,2
7/20/2020,48071,735,5
7/27/2020,48071,832,6
8/3/2020,48071,912,6
5/18/2020,48073,34,1
5/25/2020,48073,42,2
6/1/2020,48073,44,2
6/8/2020,48073,52,2
6/15/2020,48073,54,2
6/22/2020,48073,67,2
6/29/2020,48073,130,2
7/6/2020,48073,212,2
7/13/2020,48073,364,2
7/20/2020,48073,516,2
7/27/2020,48073,655,4
8/3/2020,48073,783,4
5/18/2020,48075,2,0
5/25/2020,48075,2,0
6/1/2020,48075,2,0
6/8/2020,48075,2,0
6/15/2020,48075,6,0
6/22/2020,48075,6,0
6/29/2020,48075,7,0
7/6/2020,48075,7,0
7/13/2020,48075,7,0
7/20/2020,48075,9,0
7/27/2020,48075,20,0
8/3/2020,48075,34,0
5/18/2020,48077,3,0
5/25/2020,48077,3,0
6/1/2020,48077,3,0
6/8/2020,48077,5,0
6/15/2020,48077,5,0
6/22/2020,48077,5,0
6/29/2020,48077,6,0
7/6/2020,48077,9,0
7/13/2020,48077,16,0
7/20/2020,48077,19,0
7/27/2020,48077,25,1
8/3/2020,48077,34,1
5/18/2020,48079,1,0
5/25/2020,48079,1,0
6/1/2020,48079,1,0
6/8/2020,48079,1,0
6/15/2020,48079,1,0
6/22/2020,48079,1,0
6/29/2020,48079,1,0
7/6/2020,48079,1,0
7/13/2020,48079,6,0
7/20/2020,48079,9,0
7/27/2020,48079,11,0
8/3/2020,48079,21,0
5/18/2020,48081,1,0
5/25/2020,48081,1,0
6/1/2020,48081,1,0
6/8/2020,48081,1,0
6/15/2020,48081,4,0
6/22/2020,48081,4,0
6/29/2020,48081,5,1
7/6/2020,48081,5,1
7/13/2020,48081,6,1
7/20/2020,48081,9,1
7/27/2020,48081,32,1
8/3/2020,48081,39,1
5/18/2020,48083,2,0
5/25/2020,48083,2,0
6/1/2020,48083,3,0
6/8/2020,48083,3,0
6/15/2020,48083,3,0
6/22/2020,48083,3,0
6/29/2020,48083,3,0
7/6/2020,48083,3,0
7/13/2020,48083,5,0
7/20/2020,48083,7,0
7/27/2020,48083,9,0
8/3/2020,48083,11,0
5/18/2020,48085,1049,31
5/25/2020,48085,1157,33
6/1/2020,48085,1315,35
6/8/2020,48085,1515,37
6/15/2020,48085,1787,38
6/22/2020,48085,2250,38
6/29/2020,48085,2882,42
7/6/2020,48085,3707,47
7/13/2020,48085,4685,58
7/20/2020,48085,5456,65
7/27/2020,48085,5938,75
8/3/2020,48085,6421,83
5/18/2020,48087,4,0
5/25/2020,48087,4,0
6/1/2020,48087,5,0
6/8/2020,48087,5,0
6/15/2020,48087,5,0
6/22/2020,48087,5,0
6/29/2020,48087,6,0
7/6/2020,48087,6,0
7/13/2020,48087,6,0
7/20/2020,48087,6,0
7/27/2020,48087,6,0
8/3/2020,48087,7,0
5/18/2020,48089,18,0
5/25/2020,48089,20,0
6/1/2020,48089,22,0
6/8/2020,48089,24,0
6/15/2020,48089,34,0
6/22/2020,48089,55,0
6/29/2020,48089,87,0
7/6/2020,48089,108,0
7/13/2020,48089,170,0
7/20/2020,48089,197,0
7/27/2020,48089,233,1
8/3/2020,48089,246,2
5/18/2020,48091,71,6
5/25/2020,48091,82,6
6/1/2020,48091,100,7
6/8/2020,48091,121,7
6/15/2020,48091,191,7
6/22/2020,48091,346,7
6/29/2020,48091,598,7
7/6/2020,48091,907,9
7/13/2020,48091,1282,22
7/20/2020,48091,1667,37
7/27/2020,48091,1968,54
8/3/2020,48091,2157,63
5/18/2020,48093,3,1
5/25/2020,48093,10,1
6/1/2020,48093,12,1
6/8/2020,48093,12,1
6/15/2020,48093,12,1
6/22/2020,48093,14,1
6/29/2020,48093,14,1
7/6/2020,48093,21,1
7/13/2020,48093,26,1
7/20/2020,48093,44,1
7/27/2020,48093,82,3
8/3/2020,48093,107,3
5/18/2020,48095,1,0
5/25/2020,48095,1,0
6/1/2020,48095,1,0
6/8/2020,48095,1,0
6/15/2020,48095,1,0
6/22/2020,48095,2,0
6/29/2020,48095,7,0
7/6/2020,48095,11,0
7/13/2020,48095,15,0
7/20/2020,48095,17,0
7/27/2020,48095,22,1
